"osm_id","name","access","access:lanes","access:lanes:backward","addr:postcode","alt_name","bench","bicycle","bicycle:lanes","bicycle:lanes:backward","bicycle:lanes:forward","bike_ride","bridge","bridge:movable","bridge:structure","bridge_number","bus","bus:lanes","bus_bay","busway","busway:right","center_turn_lane","change:lanes","change:lanes:backward","change:lanes:forward","check_date:surface","construction","covered","cyclestreet","cycleway","cycleway:both","cycleway:both:buffer","cycleway:both:lane","cycleway:both:separation","cycleway:both:shared_lane","cycleway:both:traffic_sign","cycleway:buffer","cycleway:lane","cycleway:left","cycleway:left:buffer","cycleway:left:lane","cycleway:left:oneway","cycleway:left:separation","cycleway:left:shared_lane","cycleway:left:traffic_sign","cycleway:right","cycleway:right:buffer","cycleway:right:lane","cycleway:right:oneway","cycleway:right:separation","cycleway:right:shared_lane","cycleway:right:traffic_sign","cycleway:shared_lane","cycleway:surface","destination","destination:lanes","destination:lanes:backward","destination:ref","destination:ref:lanes","destination:ref:to","destination:ref:to:lanes","destination:street","divider","ele","end_date","fixme","foot","gnis:feature_id","hazard","hgv","highway","horse","hov:lanes","incline","is_in","is_in:county","is_in:state","junction","lane_markings","lanes","lanes:backward","lanes:backward:conditional","lanes:both_ways","lanes:bus","lanes:bus:backward","lanes:bus:backward:conditional","lanes:bus:forward","lanes:bus:forward:conditional","lanes:conditional","lanes:forward","lanes:forward:conditional","layer","lcn","level","link","lit","loc_ref","maxheight","maxheight:physical","maxheight:signed","maxspeed","maxspeed:advisory","maxspeed:conditional","maxspeed:type","maxweight","maxweight:hgv","maxweight:signed","motor_vehicle","motor_vehicle:lanes","motorroad","name:etymology:wikidata","name:etymology:wikipedia","name:railway","name_1","name_2","network","noname","note","official_name","old_name","old_name_2","old_railway_operator","old_ref","oneway","oneway:bicycle","opening_date","operator","parking","parking:both","parking:both:orientation","parking:both:restriction","parking:condition:both","parking:condition:right","parking:lane:both","parking:lane:both:parallel","parking:lane:left:capacity","parking:lane:left:parallel","parking:lane:right:parallel","parking:left","parking:left:orientation","parking:right","parking:right:orientation","parking:right:restriction","placement","placement:backward","placement:forward","postal_code","railway","razed:highway","ref","safe_to_stop","shelter","short_name","shoulder","sidewalk","sidewalk:both","sidewalk:left","sidewalk:right","smoothness","source","source:imagery","source:maxspeed","source:name","source:noname","source:width","surface","taxi","taxi:lanes","tiger:cfcc","tiger:county","tiger:name_base","tiger:name_base_1","tiger:name_base_2","tiger:name_base_3","tiger:name_direction_prefix","tiger:name_direction_prefix_1","tiger:name_direction_prefix_2","tiger:name_direction_prefix_3","tiger:name_direction_suffix","tiger:name_prefix","tiger:name_type","tiger:name_type_1","tiger:name_type_2","tiger:name_type_3","tiger:reviewed","tiger:separated","tiger:source","tiger:tlid","tiger:upload_uuid","tiger:zip","tiger:zip_left","tiger:zip_left_1","tiger:zip_left_2","tiger:zip_left_3","tiger:zip_left_4","tiger:zip_right","tiger:zip_right_1","tiger:zip_right_2","tiger:zip_right_3","tunnel","turn","turn:bus:lanes","turn:bus:lanes:backward","turn:bus:lanes:forward","turn:lanes","turn:lanes:backward","turn:lanes:both_ways","turn:lanes:forward","uic_shuttle_route","width","width:lanes","wikidata","wikipedia","geometry"
"4309528","North Lakeview Avenue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","separate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-87.6393438, -87.639304, -87.6392921, 41.9320218, 41.9321344, 41.93267)
"4309531","West Grand Avenue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","2400 N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5594273","en:Grand Avenue (Chicago)",c(-87.8007511, -87.800616, -87.7998592, -87.7996001, -87.7989124, -87.7976895, -87.7970619, -87.7969583, -87.7964664, -87.7962381, -87.7959135, -87.7956064, 41.9235588, 41.9235598, 41.9235653, 41.9235673, 41.9235723, 41.9235813, 41.9235858, 41.9235865, 41.9235901, 41.9235918, 41.9235942, 41.9235964)
"4319824","Archer Avenue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q2860036","en:Archer Avenue",c(-87.8064138, -87.8057257, -87.8054496, -87.8052075, -87.8049857, -87.8048372, -87.804653, -87.8042035, -87.8039841, -87.8039561, -87.8029008, -87.8027325, -87.8024795, -87.8022449, 41.791765, 41.7917877, 41.7917967, 41.7918046, 41.7918118, 41.7918167, 41.7918227, 41.7918373, 41.7918444, 41.7918453, 41.7918797, 41.7918852, 41.7918936, 41.791901)
"4389682","West Addison Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tertiary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3600 N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q436039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q4681281","en:Addison Street",c(-87.8353269, -87.8352176, -87.8350869, -87.8339478, -87.8327386, -87.832035, -87.8315158, 41.9447962, 41.9447996, 41.9448029, 41.944832, 41.9448664, 41.9448855, 41.9448998)
"4476709","North Clark Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"separate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"secondary",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","100 W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q918990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"separate",NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5127389","en:Clark Street (Chicago)",c(-87.631182, -87.63118, -87.6311731, -87.6311715, -87.6311678, -87.6311655, -87.6311632, 41.8940363, 41.8939473, 41.8936557, 41.8935882, 41.8934293, 41.893331, 41.8932327)
"4476710","East Van Buren Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"secondary",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q11820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"separate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q115806095","en:Van Buren Street",c(-87.6243796, -87.6245254, -87.6252264, -87.6253524, -87.6257642, -87.6259197, -87.6260662, 41.87701, 41.8770136, 41.8770007, 41.876998, 41.8769891, 41.8769858, 41.8769779)
"4476711","West Van Buren Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"secondary",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q11820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"separate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q115806095","en:Van Buren Street",c(-87.6292574, -87.6293406, -87.6293945, -87.6296656, -87.6297423, -87.6298071, -87.6300482, -87.6301992, -87.6302743, -87.6306081, -87.6307428, 41.8769036, 41.8769027, 41.8769021, 41.8768987, 41.8768979, 41.876897, 41.876894, 41.8768922, 41.8768912, 41.8768869, 41.8768861)
"4476714","East Jackson Boulevard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"||designated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"secondary",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300 S",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q11817",NA,NA,NA,NA,NA,NA,NA,NA,"US Route 66",NA,NA,"US 66","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hist US 66",NA,NA,NA,NA,"separate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"||right",NA,NA,NA,NA,NA,NA,"Q96942479","en:Jackson Boulevard",c(-87.6269392, -87.6262516, -87.6260987, 41.8782443, 41.8782578, 41.8782617)
"4476715","West Jackson Boulevard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"separate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tertiary",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q11817",NA,NA,NA,NA,NA,NA,NA,NA,"US Route 66",NA,NA,"US 66","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hist US 66",NA,NA,NA,NA,NA,"separate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q96942479","en:Jackson Boulevard",c(-87.6545679, -87.6544693, -87.6539767, -87.6538463, -87.653336, -87.6524904, -87.6522906, 41.8778284, 41.87783, 41.8778377, 41.8778398, 41.8778478, 41.8778611, 41.8778643)
